repo_id,repo_name,description,stars,forks,watchers,open_issues,size_kb,language,topics,repo_age_days,last_commit_days,releases,contributors,recent_commits,merged_prs,has_cicd,readme_length,is_fork,is_template,is_archived,has_license,has_wiki,has_pages,has_description,commit_rate,engagement_ratio,is_mature,is_active,description_length,topics_count,text_summary,label,confidence,reasoning
1081821939,neco222/RSS,RSSフィードの追加依頼はSite.jsonにPRしてください。必要と判断した場合に実装します,0,0,0,0,602085,,,216,0,0,1,1000,0,0,204204,0,0,0,0,0,0,1,333.33,0.0,1,1,47,0,"Description: RSSフィードの追加依頼はSite.jsonにPRしてください。必要と判断した場合に実装します. very large codebase. no stars. no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 216 days old (established). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (204204 chars). Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, no topics declared, mature and currently active.",senior,0.75,"Despite being a solo project with no CI/CD or formal releases, the repository shows high maturity through a very large codebase, extensive documentation (204k chars), high and sustained commit activity (1000 commits in 90 days), and a clear contribution process (PRs for Site.json). This indicates a well-structured, actively maintained project with senior-level engineering practices, though lacking team collaboration and release management."
1042931410,SNVA-RICARDO-S-DEV/SNVA-RICARDO-S-DEV.github.io,Mi página de prueba,0,0,0,0,192,,,278,0,0,2,181,0,1,252,0,0,0,0,1,1,1,60.33,0.0,1,1,19,0,"Description: Mi página de prueba. small codebase. no stars. no forks. 2 contributors (small team). 181 commits in last 90 days (~60.33/month, high activity). updated today. 278 days old (established). No merged pull requests recorded. No formal releases. no open issues. Has CI/CD workflows configured. minimal README (252 chars). Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: very small team, automated CI/CD pipeline, no visible PR-review workflow, no formal releases, wiki enabled, GitHub Pages site published, no topics declared, mature and currently active.",junior,0.75,"The repository has a small team (2 contributors), high recent commit activity, and CI/CD configured, but lacks formal releases, PR workflow, and has minimal documentation. This indicates functional but not yet mature engineering practices."
1149968183,Spectral-Sky/NaronCodex,With calculations for Planetary Defense stats on all cards,1,0,1,1,299547,HTML,,112,0,0,1,606,1,1,117,0,0,0,1,1,1,1,202.0,0.0177,0,1,58,0,"Description: With calculations for Planetary Defense stats on all cards. Primary language: HTML. very large codebase. 1 stars (very low visibility). no forks. solo project (1 contributor). 606 commits in last 90 days (~202.0/month, high activity). updated today. 112 days old (recent). 1 merged pull requests. No formal releases. 1 open issues (active issue tracking). Has CI/CD workflows configured. minimal README (117 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.0177. Combined engineering signals: solo developer, automated CI/CD pipeline, some PR review activity, no formal releases, wiki enabled, GitHub Pages site published, open-source license, no topics declared, young and actively developed.",junior,0.75,"Solo project with high commit activity and CI/CD, but no releases, minimal README, and low visibility. Shows some structure but lacks maturity of senior projects."
1229126521,smanhhya/-,,0,0,0,0,2040,JavaScript,,23,0,0,1,214,0,0,0,0,0,0,0,1,1,0,71.33,0.0,0,1,0,0,"Primary language: JavaScript. medium-sized codebase. no stars. no forks. solo project (1 contributor). 214 commits in last 90 days (~71.33/month, high activity). updated today. 23 days old (very recent). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, GitHub Pages site published, no topics declared, young and actively developed.",junior,0.75,"Solo developer, high recent commit activity, but lacks CI/CD, PR workflow, releases, and documentation. Wiki and GitHub Pages suggest some effort, but overall maturity is low."
1251783587,treyhardin/pi-researcher,,0,0,0,0,141,Python,,0,0,0,0,51,0,0,0,0,0,0,0,1,0,0,17.0,0.0,0,1,0,0,"Primary language: Python. small codebase. no stars. no forks. solo project (1 contributor). 51 commits in last 90 days (~17.0/month, moderate activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",junior,0.75,"Solo project with moderate recent commits and active development, but lacks CI/CD, documentation, releases, and PR workflow, indicating a functional but early-stage project."
1248457411,nikhil-hingane/HarisNikBooks,This is the WebSite repository for books website.,0,0,0,0,9792,JavaScript,,3,0,0,1,19,0,0,1027,0,0,0,0,1,0,1,6.33,0.0,0,1,49,0,"Description: This is the WebSite repository for books website.. Primary language: JavaScript. medium-sized codebase. no stars. no forks. solo project (1 contributor). 19 commits in last 90 days (~6.33/month, low activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. basic README (1027 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, wiki enabled, no topics declared, young and actively developed.",junior,0.75,"Solo developer, low activity, no CI/CD, no releases, but has a basic README and wiki, and is actively developed (recent commits). Fits junior level with some structure but lacks mature practices."
902539947,moutonh/Pioneer,,0,0,0,0,418093,,,531,0,0,1,1000,0,0,0,0,0,0,0,1,0,0,333.33,0.0,1,1,0,0,"very large codebase. no stars. no forks. solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 1.5 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, mature and currently active.",junior,0.75,"Solo developer with high recent commit activity but no CI/CD, no PR workflow, no releases, and no README. The project is mature and active but lacks engineering maturity indicators like documentation, testing, or collaboration."
976937132,chap-data/chap-data.github.io,chap-data,1,0,1,0,10355254,HTML,,390,0,0,4,1000,0,0,32,0,0,0,0,1,1,1,333.33,0.0051,1,1,9,0,"Description: chap-data. Primary language: HTML. very large codebase. 1 stars (very low visibility). no forks. 4 contributors (medium team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 1.1 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. minimal README (32 chars). Wiki enabled. GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.0051. Combined engineering signals: multi-contributor team, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, GitHub Pages site published, no topics declared, mature and currently active.",junior,0.75,"The repository has a medium team and high recent activity, but lacks CI/CD, formal releases, PR workflow, and has minimal documentation. This suggests a functional but immature engineering process, typical of a junior-level project."
1251326476,luigisaetta/a2a-procurement-agents,This repo will contains all the code for a multi-agents solution for express orders,1,0,1,0,60,Python,,0,0,0,1,20,0,0,6055,0,0,0,1,1,0,1,6.67,2.0,0,1,83,0,"Description: This repo will contains all the code for a multi-agents solution for express orders. Primary language: Python. very small codebase. 1 stars (very low visibility). no forks. solo project (1 contributor). 20 commits in last 90 days (~6.67/month, low activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (6055 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",junior,0.75,"The repository is a solo project with a small codebase and low activity, but it has a detailed README, wiki, and open-source license, indicating some structure and documentation. However, it lacks CI/CD, PR reviews, and formal releases, placing it at a junior level rather than senior or lead."
1250612956,piaccs/reservas-vecinos,,0,0,0,0,25663,JavaScript,,1,0,0,0,29,0,0,0,0,0,0,0,1,0,0,9.67,0.0,0,1,0,0,"Primary language: JavaScript. large codebase. no stars. no forks. solo project (1 contributor). 29 commits in last 90 days (~9.67/month, moderate activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. no README. Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.0. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, scarce documentation, wiki enabled, no topics declared, young and actively developed.",junior,0.75,"Solo developer with moderate recent commits and active development, but lacks CI/CD, documentation, releases, and PR workflow, indicating a functional but early-stage project."
